smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Embedding-from-fingerprints,Embedding-from-gnn,Retro*
CC(C)C[C@H](NC(=O)c1cc2ccccc2s1)C(=O)N1CCN(C(=O)[C@H](CO)NC(=O)OC(C)(C)C)CC1,8,2.0,1.3054021075262807,001-003,0.8363871403940327,2.0,1.0,4,247,0.0,0.0,0.5488721804511278,0.12079275244171883,0.16717620567920466,2.1468050479888916
CC(C)(CNC(=O)Nc1nccs1)C(C)(C)c1ccc2c(cnn2-c2ccc(F)cc2)c1,43,11.0,9.80787431404661,009-011,6.798689480553449,5.0,1.0,12,764,0.0,0.0,0.4206349206349206,0.07958257052635642,0.27189671398540627,0.5991321802139282
CS(=O)(=O)c1ccc(-n2ncc3c(OC4CCN(C(=O)OCC5CCCC5)CC4)ncnc32)cc1,15,2.0,4.17226364367003,004-006,4.17226364367003,2.0,1.0,6,317,0.0,0.0,0.583941605839416,0.13007609131588294,0.2672102753491945,0.667057454586029
CCCOc1ccccc1N1CCN(CCCCn2c(=O)[nH]c(=O)c3ccccc32)CC1,7,4.0,1.351430980491092,001-003,1.1609100893687645,3.0,1.0,4,332,0.0,0.0,0.6412213740458015,0.18096447740345245,0.27127183019017065,0.6225339770317078
Cc1ccc2c(c1)c1c(n2CCc2ccc(Cl)nc2)C2CCN(CC2)C1,8,3.0,1.2169127158373982,001-003,1.2169127158373982,3.0,1.0,3,160,0.0,0.0,0.7285714285714286,0.2823066549234714,0.26826761155751044,0.12634533643722534
O=C(Nc1ccc(-c2cc3ocnc3cc2Cl)cn1)c1ccccc1Cl,9,4.0,2.195859731374785,001-003,2.195859731374785,4.0,1.0,5,279,0.0,0.0,0.63125,0.21127965430565143,0.4259532747112582,0.8062452077865601
CC(C)(C)OC(=O)N1CCN(C(=O)OCc2ccccc2)C[C@H]1CCOc1ccccc1F,17,3.0,3.736609803561149,003-004,3.3587537983208198,2.0,1.0,7,571,0.0,0.0,0.536231884057971,0.24594140795050579,0.39539608024021344,1.210530161857605
CCOc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1NC(=O)/C=C/CBr,13,6.0,8.840091153837777,008-009,8.25750941511066,5.0,1.0,7,362,0.0,0.0,0.5970149253731343,0.22321547559948873,0.3086697278140984,0.8845268487930298
O=c1[nH]c2c(c(=O)[nH]1)CCC2c1ccc(F)cc1,7,4.0,3.3966042499601503,003-004,1.4123620430657526,4.0,1.0,4,169,0.0,0.0,0.6973684210526316,0.2014455351220208,0.41920603313234006,0.03716357797384262
COc1cccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(N)cc4)cn3n(Cc3c(F)cccc3F)c2=O)c1F,187,20.0,10.253003593271774,009-011,6.200922800385,4.0,1.0,47,3895,0.0,0.0,0.5326086956521738,0.2849821510216377,0.28590417978869764,1.6795871257781982
CCOC(=O)c1c(CC)ncnc1NCCc1ccc(CCS(C)=O)cc1,214,15.0,10.277470871971888,009-011,7.290512034320397,4.0,1.0,24,1998,0.0,0.0,0.36,0.39222538115611694,0.25110836329782493,0.015233364887535572
O=C(O)C1CC2CCCC(C1)N2C(=O)c1cc2n(n1)CCN(C(=O)NCc1cc(Cl)cc(Cl)c1)C2,847,36.0,15.157945128390672,014-016,9.472889668415446,5.0,2.0,91,9578,0.0,0.0,0.7615894039735099,0.31837587366123266,0.43876055152351734,1.5044137239456177
COc1cccc(C2(c3ccc(-c4nnc(C5CCC5)o4)cc3)CCN(Cc3ccccc3)CC2)c1,9,5.0,4.589452893143936,004-006,2.951657366150226,4.0,1.0,5,143,0.0,0.0,0.42138364779874216,0.12993758165077562,0.3745248064592842,0.15981177985668182
CN(Cc1ccc(NC(=O)C2=Cc3cc(-c4ccc5c(c4)CCC(C)(C)O5)ccc3S(=O)(=O)CC2)cc1)C1CCOCC1,42,9.0,5.267964996917823,004-006,2.8604496381367674,4.0,1.0,14,666,0.0,0.0,0.7151515151515151,0.18838177726042393,0.4042220846745631,2.2410364151000977
OCC(CO)Cc1ccc(-c2ccc(O)cc2)cc1,27,9.0,3.390467162303869,003-004,3.09630522604345,3.0,1.0,12,1091,0.0,0.0,0.4444444444444444,0.15484422733212155,0.1814376303024513,2.0626063346862793
Cn1c(-c2cc(N3CCC(N)CC3)ncc2F)nc2ccccc21,21,5.0,4.605046081390127,004-006,3.704501729674528,3.0,1.0,10,513,0.0,0.0,0.6386554621848739,0.3579179940438424,0.30724806221478396,0.5675297379493713
CC(CCOC(=O)c1cnc(OCCCCCl)nc1C)=C(F)F,14,5.0,1.6177151611952132,001-003,1.6177151611952132,4.0,1.0,6,254,0.0,0.0,0.7204301075268817,0.22291792873320948,0.20209750584284802,0.34646955132484436
COCOc1ccc(C2CCCC(C(=O)NO)C2)c(OCOC)c1,9999,-1.0,-1.0,NotSolved,7.65409133647448,-1.0,2.0,776,223538,0.0,0.0,0.4158415841584159,0.17727172050943607,0.16580999745168934,4.254959583282471
CC1(CN)c2ccccc2Oc2ccccc21,9,2.0,4.488420352393609,004-006,3.1279470052769325,2.0,1.0,5,300,0.0,0.0,0.41975308641975306,0.06630151178231092,0.07061879061169252,1.0240530967712402
CN1CCCN(C(=O)CC2CCN(c3ncc(-c4cccnc4)cc3NC(=O)c3cccc(Cl)c3)CC2)CC1,29,15.0,2.486234529120344,001-003,2.4211013953856377,5.0,1.0,15,647,0.0,0.0,0.7213114754098361,0.23054438594837645,0.364547513901187,1.7181856632232666
CCOC(=O)C1(c2ccc(-c3ccc(-c4onc(C)c4CC(=O)N[C@H]4c5ccccc5C[C@H]4O)cc3)cc2)CC1,13,4.0,3.096103899348815,003-004,1.6417303836904316,4.0,1.0,4,239,0.0,0.0,0.5548780487804879,0.2230684312123603,0.3236622760934532,2.1262550354003906
O=C(O)CCCCOc1ncc(C(=O)N[C@@H]2CCCC[C@H]2O)cc1-c1ccc(Cl)cc1,17,2.0,4.933201177913652,004-006,3.525457426701206,2.0,1.0,6,807,0.0,0.0,0.728,0.20953631858934385,0.43198663665003734,2.652723550796509
O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc(NC(=O)N3CCOCC3)c2)c(F)c1,7,4.0,0.8283893477119953,000-001,0.8283893477119953,4.0,1.0,4,232,0.0,0.0,0.5670731707317074,0.21596579800481996,0.41916298994354795,0.048515331000089645
CC(C)(C)OC(=O)N1CCC(OCC2CCNC2)CC1,14,2.0,7.485994864230394,006-008,4.448469866774906,2.0,1.0,7,377,0.0,0.0,0.5324675324675325,0.14100137053037254,0.13825828086459468,1.7192504405975342
O=S(=O)(F)c1cccc(N=Nc2cc(Cl)c(O)c(C=NO)c2)c1,15,5.0,5.42972369300239,004-006,4.399591169268185,3.0,1.0,7,473,0.0,0.0,0.7241379310344828,0.3040084238838373,0.37216961059045706,0.21409104764461517
COCc1cncc(-c2ccc(C(C)(C)C(=O)NCC(C)C)cc2)c1,76,5.0,4.690423221636223,004-006,4.398130794430744,4.0,1.0,25,1991,0.0,0.0,0.6880733944954128,0.1905041080409393,0.3501873786533036,3.7457332611083984
COc1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(CN(C)C)n(Cc3ccccn3)c2c1,33,9.0,4.882678956857871,004-006,4.056054100899935,4.0,1.0,15,818,0.0,0.0,0.5507246376811594,0.12173968828122084,0.28756434386614704,0.16950035095214844
COc1ncc(S(=O)(=O)Nc2cncc(Cl)c2O)cc1C#N,30,4.0,4.421439970175665,004-006,3.749890167703268,4.0,1.0,10,527,0.0,0.0,0.7457627118644068,0.167348561563325,0.3650694874955527,0.5150884985923767
C[C@H](CCCNc1ccccc1)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,45,8.0,6.761922294443792,006-008,4.558902560157108,2.0,1.0,19,1087,0.0,0.0,0.38129496402877694,0.11087090853687098,0.17812099607714638,1.939918041229248
CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(N5CCOC5=O)nc4)cc3C[C@@H]12,26,3.0,2.8958601760599154,001-003,2.785165400363577,3.0,1.0,7,315,0.0,0.0,0.578512396694215,0.1735927670679116,0.254861505132173,1.3070412874221802
CC(=Cc1ccc(CCc2cccc3cncn23)cc1)C(=O)O,9,3.0,3.8647848259726034,003-004,3.148549280221112,3.0,1.0,5,196,0.0,0.0,0.30434782608695654,0.07218776060683263,0.15930334123907675,1.8549002408981323
CCN(CC)CCS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)(C)C)c1=O)N2,2444,400.0,21.86863043620856,021-023,15.532747124290356,7.0,2.0,430,34286,0.0,0.0,0.725609756097561,0.1350839130486886,0.39929551014665154,2.1408348083496094
CCOC(=O)c1c(C)cc(Br)cc1OC,9,2.0,4.403632809633012,004-006,3.295048800873958,2.0,1.0,5,323,0.0,0.0,0.5573770491803278,0.21558596735895563,0.23133275463148406,0.5544320940971375
CN1C(=O)C(c2cccc(OS(C)(=O)=O)c2)(c2ccc(F)c(-c3cc(Cl)cnc3F)c2)N=C1N,37,4.0,3.827170058316054,003-004,2.894201988136866,4.0,1.0,11,451,0.0,0.0,0.7086092715231789,0.2838014045989774,0.32680648444472715,2.119097948074341
Cc1ccc(C(=O)N2CCC(c3ccc(-c4cnn(C)c4)cc3)CC2)cc1NC(=O)C1CCN(C(C)C)CC1,79,17.0,9.307650513519086,009-011,5.882235343071066,5.0,1.0,23,1305,0.0,0.0,0.7248677248677249,0.251615726840662,0.3986773710721777,0.6189441084861755
COc1ccc(N)cc1N1CCN(CC2CC2)CC1,9,4.0,3.479244629873608,003-004,3.233231160535897,3.0,1.0,5,357,0.0,0.0,0.638095238095238,0.2955861981037917,0.25717548632188203,1.0182125568389893
COc1cc(F)ccc1-c1ccnc(NC(=O)[C@@H]2CC[C@H](N)C2)c1,21,7.0,3.868947282402343,003-004,3.307458685136801,4.0,1.0,7,461,0.0,0.0,0.5900000000000001,0.2355179521424462,0.37638502585889533,3.5417091846466064
O=C(O)c1cnc(OCC2CC2)c(Cl)c1,1,1.0,0.5373472896061593,000-001,0.5373472896061593,1.0,1.0,1,41,0.0,0.0,0.5857142857142856,0.1556261077103429,0.23570455930322043,0.8613929152488708
CCOc1cc(C)nc(-c2cccc(C)n2)c1,28,7.0,10.280509609492618,009-011,4.622845636203315,2.0,1.0,9,675,0.0,0.0,0.5333333333333333,0.11374699457713622,0.11925211185434981,0.5858432054519653
CCOC(=O)Cc1cccc(CNCc2ccc(C)cc2)c1,7,3.0,2.656627945038056,001-003,1.3916265788887283,2.0,1.0,4,247,0.0,0.0,0.5697674418604651,0.18416682403569684,0.1311012487455978,1.0767769813537598
CCN(CCN)CCF,5,3.0,2.562645780099652,001-003,2.265589326431372,2.0,1.0,3,265,0.0,0.0,0.5151515151515151,0.12367558784507449,0.19482977145078295,0.8243294358253479
O=C1NC(=O)C(Cc2ccc3c(c2)c2ccccc2c(=O)n3Cc2ccccc2)S1,25,5.0,5.039971736190662,004-006,3.45290853771538,4.0,1.0,11,944,0.0,0.0,0.6598639455782314,0.20177244553078033,0.33492456795306735,0.5371516942977905
NCc1cccc(OCC(F)(F)F)n1,5,3.0,2.656082999243005,001-003,2.27244220448361,3.0,1.0,3,163,0.0,0.0,0.4838709677419355,0.13737724880185032,0.09592142343304522,0.5301253199577332
O=C(N1CCN(C2CNC2)CC1)C(F)(F)F,5,3.0,0.4578360902989608,000-001,0.4578360902989608,3.0,1.0,3,163,0.0,0.0,0.625,0.2670084686397878,0.2722246443879671,1.9421894550323486
Cc1cccc2c1/C(=C/c1[nH]c(C)c(C(=O)NCCNc3ccc(C(=O)Nc4ccccc4N)cn3)c1C)C(=O)N2,5,3.0,0.9308864723488296,000-001,0.9308864723488296,3.0,1.0,3,126,0.0,0.0,0.564935064935065,0.19224344412064465,0.3326308295663212,0.5907894968986511
CCN(c1cc(Cl)cc(C(=O)NCc2c(C)n(C)n(C)c2=O)c1C)[C@@H]1CC[C@@H](N(C)C)CC1,13,2.0,4.791591941423891,004-006,3.7442456399670703,2.0,1.0,7,292,0.0,0.0,0.4298245614035088,0.08611608462542952,0.20853314406263057,1.3244940042495728
C[Si](C)(C)C#Cc1cc(-c2ccncn2)c(-c2ccco2)nc1N,105,19.0,8.378735830845129,008-009,5.993578911575801,4.0,1.0,27,2361,0.0,0.0,0.5299145299145299,0.19588971458472615,0.2947271705001979,1.0409815311431885
[N-]=[N+]=NCCOCCOCCOCCOCCOC12CC3CC(CC(C3)C1)C2,5,1.0,0.764688136293509,000-001,0.764688136293509,1.0,1.0,3,419,0.0,0.0,0.29824561403508776,0.0567074212528349,0.22617595591389206,0.18177805840969086
COCCOc1cc(NC(=O)OC(C)(C)C)c(N)cc1-n1cccc1,157,12.0,10.57544364887399,009-011,8.830737992980133,5.0,1.0,49,4829,0.0,0.0,0.6460176991150443,0.3077065231259102,0.3710899728735979,0.7363029718399048
COc1ccc(-c2n[nH]c3c2Cc2sc(-c4ccc(F)cc4)cc2-3)cc1,7,1.0,2.1829591265062587,001-003,1.7010142249363214,1.0,1.0,4,164,0.0,0.0,0.47706422018348627,0.13969075981292467,0.0931771765240782,0.42204779386520386
O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc4c(c3)OC[C@@H](CO)O4)cc12,5,3.0,1.4394874722901714,001-003,1.4394874722901714,3.0,1.0,3,251,0.0,0.0,0.6435643564356436,0.15407376924159988,0.3070332763707747,0.33094412088394165
CC(C)(C)c1ccc(-c2nc3cccc(N4CCN(Cc5ccc6nccnc6c5)CC4)c3o2)cc1,5,2.0,4.1668453753703325,004-006,4.1668453753703325,2.0,1.0,3,143,0.0,0.0,0.4794520547945206,0.13142946107152564,0.12904769750063516,1.2489691972732544
CCN(CCCCCCOC1CCCCO1)c1ccc(C=O)cc1,7,4.0,1.7445615464741673,001-003,1.7445615464741673,3.0,1.0,4,291,0.0,0.0,0.65,0.218626439812879,0.2513854879756583,1.9933792352676392
CCCn1cc(-n2c(C)c(Sc3cccc(CC(=O)OCC)c3)c3ccc(Cl)cc32)cn1,11,4.0,3.417140637725386,003-004,3.417140637725386,4.0,1.0,6,326,0.0,0.0,0.6642335766423357,0.17226051966032907,0.3357944467230085,1.507940411567688
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,89,16.0,7.600136551003946,006-008,3.4269938006878813,5.0,1.0,16,2580,0.0,0.0,0.6273291925465838,0.24650283521916383,0.37062335696166016,1.4310671091079712
CN(C)Cc1ccc2ccc(Cl)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2c1,1291,71.0,10.061821971560136,009-011,7.360595710583263,4.0,1.0,174,38893,0.0,0.0,0.7071428571428571,0.14375130421191806,0.3258066973386542,0.45835933089256287
O=c1ccc2c([C@@H](O)CNCC3(O)CCN(CCCOCCc4ccccc4)CC3)ccc(O)c2[nH]1,1418,156.0,6.455485811881249,006-008,5.9571659709515,5.0,1.0,156,26044,0.0,0.0,0.7016574585635359,0.22762243518467495,0.45687039243588123,2.933238983154297
COc1cccc2c(Nc3ccccc3C)c(C(=O)c3ccccc3)cnc12,17,4.0,4.007465097969862,004-006,3.735857330443383,4.0,1.0,9,386,0.0,0.0,0.6379310344827587,0.17345098103705014,0.34166552142361173,0.15395402908325195
Cc1c(C#N)cnn1-c1nn(C)c(OC(F)F)c1Cl,110,16.0,8.721863331276937,008-009,5.94971982404058,4.0,1.0,19,2055,0.0,0.0,0.6630434782608696,0.14739852203915094,0.17301531680122384,0.1264597475528717
CN1CCCN(c2cc3[nH]c(-c4nn(C5CCCCO5)cc4N)nc3cc2F)CC1,8,3.0,1.4103053037184068,001-003,0.3867490731729807,3.0,1.0,4,273,0.0,0.0,0.7131782945736433,0.32195713024134753,0.2755589055784855,0.38224464654922485
COC(=O)c1c(NCc2ccc(OC)c(Cl)c2)nc(S(=O)Cc2ccccc2)nc1N1CCn2ccnc2C1,700,52.0,12.909958251943596,011-013,9.358601605653512,6.0,1.0,89,9091,0.0,0.0,0.6790123456790124,0.2780542024807937,0.3880240600588092,0.716678261756897
O=C(O)Cc1ccccc1Cc1ccccc1,3,1.0,2.0534632661831784,001-003,1.9124175624004165,1.0,1.0,2,351,0.0,0.0,0.4225352112676056,0.150818612638838,0.25714359239099527,2.1549763679504395
COC(=O)C1(Oc2ccc(NC(=O)C(C3CCCCC3)n3c(-c4ccc(Cl)cc4)nc4ccccc43)c(F)c2)CC1,151,24.0,12.01451434934238,011-013,7.726936133318418,3.0,2.0,31,2100,0.0,0.0,0.4528301886792453,0.14772544504050455,0.20556190719473066,0.7851664423942566
CCOC(=O)CCc1cc(F)c(OCc2ccnc(SC(C)C)n2)c(F)c1,87,15.0,8.598014274562244,008-009,5.522635683280823,4.0,1.0,15,1760,0.0,0.0,0.5922330097087378,0.34637620888771814,0.28371370082863256,0.5868657827377319
C=CCCCCN(C)C(=O)C1CC(Oc2ccnc(Cl)n2)CC1C(=O)NC1(C(=O)NS(=O)(=O)C2CC2)CC1C=C,1184,115.0,14.519220309791583,014-016,12.619360584912634,4.0,2.0,128,7549,0.0,0.0,0.75,0.1689665831595868,0.2850580509068683,1.3576923608779907
COc1ccccc1N1CCN(C(=O)Nc2nc3ccc(F)cc3nc2OC)CC1,28,2.0,14.30469041846838,014-016,10.0,2.0,1.0,6,192,0.0,0.0,0.680672268907563,0.23306968565242137,0.32145314241962153,0.41437482833862305
O=C(NCc1ccc(Cl)c(-n2nc(-c3ccc(Cl)cc3F)[nH]c2=O)c1)C1CC1,73,4.0,4.009932446937858,004-006,3.976420563445541,4.0,1.0,16,1001,0.0,0.0,0.6428571428571428,0.31363596330961874,0.32932359383444554,1.1579535007476807
COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)c(OC)c1,17,7.0,2.6947529326764017,001-003,2.0954614687950044,5.0,1.0,7,440,0.0,0.0,0.6260869565217391,0.28716044924630024,0.3196807649372305,1.500614047050476
CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2cccc3c(N)ncnc23)c1Cl,1610,77.0,10.845846984748285,009-011,9.507004575650484,5.0,2.0,77,10855,0.0,0.0,0.717948717948718,0.2834817972626048,0.35056395842551114,1.8637926578521729
CN(c1ccc(-c2n[nH]c3ccc(NC(=O)C(c4ccsc4)N4CCCC4)cc23)cc1)C1CCOCC1,36,6.0,9.707681884172628,009-011,6.983309951723843,5.0,1.0,6,253,0.0,0.0,0.7291666666666667,0.3186092479712248,0.3717013062811303,0.3950497806072235
CN1CCN(C2CCN(c3ccc(CN4CCOCC4)cc3)CC2)CC1,7,3.0,6.391221360939575,006-008,3.1117913570878883,2.0,1.0,4,258,0.0,0.0,0.5867768595041323,0.22688753334706724,0.2568250372294514,2.1806490421295166
Oc1ccc(/C=C/c2cccc(I)c2)cc1,20,5.0,2.9857537330685444,001-003,2.8103962864976983,3.0,1.0,6,577,0.0,0.0,0.6352941176470588,0.23287064871940866,0.2213488065970216,1.5708978176116943
COCCCc1cccc2oc(CO)c(C)c12,131,41.0,6.228126053151373,006-008,5.724622687768687,4.0,1.0,41,3510,0.0,0.0,0.7,0.2173348702948834,0.35974264784448307,0.5123115181922913
COCCCC(F)(F)CO,91,16.0,7.954145189245132,006-008,5.956619232562852,3.0,1.0,31,2778,0.0,0.0,0.6176470588235294,0.17620625028715797,0.2945305865876646,0.5150373578071594
COC(=O)Cn1c(C)cc(Cc2ccc(F)cc2)c([N+](=O)[O-])c1=O,11,4.0,4.84132285618431,004-006,2.7424301209438195,4.0,1.0,6,253,0.0,0.0,0.6395348837209303,0.24461166110738497,0.3881961594836283,0.5784866809844971
N=C(Nc1ccc(Cl)cc1)Nc1ncccc1OCc1ccccc1Cl,5,3.0,1.0216942390608506,001-003,1.0216942390608506,3.0,1.0,3,59,0.0,0.0,0.6370370370370371,0.213434718097267,0.2827682187122147,0.1980438381433487
Cc1ccc(-n2cccn2)c(C(=O)N2C[C@H]3C[C@H]3C[C@H]2CNc2cnc(C(F)(F)F)cn2)n1,1005,65.0,15.85850937063216,014-016,8.831037906342821,7.0,1.0,83,6447,0.0,0.0,0.6666666666666667,0.18093711893132558,0.3760923035535164,1.4496042728424072
CCn1c(C(=O)O)cc(C)c1Cc1ccc(Cn2ccccc2=O)cc1,117,27.0,7.165263914672414,006-008,6.093439568785954,5.0,1.0,40,2843,0.0,0.0,0.6991869918699187,0.28864265246461873,0.2727978910860466,0.5949152708053589
CCC(CC)c1ccc(Cl)c2nc(Oc3c(C)cc(S(C)=O)cc3Cl)n(C)c12,8,4.0,1.894597391251451,001-003,1.894597391251451,4.0,1.0,4,186,0.0,0.0,0.6666666666666667,0.22745344930675782,0.32869389114783754,0.659529447555542
Cc1c(-c2ccnc(Nc3ccc(N(C)C)c([N+](=O)[O-])c3)n2)c(C)n(C)c1C#N,21,5.0,4.859731381013603,004-006,3.3886402923171257,4.0,1.0,7,366,0.0,0.0,0.6818181818181819,0.18330399162649458,0.3721642763411638,0.4404619038105011
CC(C(N)=O)[C@H](NC(=O)OC(C)(C)C)c1nc2cc(C(C)(C)C)ccc2[nH]1,81,19.0,6.289072654408005,006-008,4.917445723308517,4.0,1.0,33,2128,0.0,0.0,0.6804123711340206,0.23767537073118128,0.42260975975897586,0.4568987786769867
COc1ccc(-c2nc(C)c3c(n2)N(c2cccc(OCC(=O)N(C)C)c2)CC32CC2)cc1F,9999,-1.0,-1.0,NotSolved,8.507447354333166,-1.0,2.0,302,168347,0.0,0.0,0.5764705882352941,0.4721702936958414,0.36072775411804536,0.6922774314880371
CC1(COc2cc(F)c(C(=O)OC(C)(C)C)cc2C2CC2)CCC(O)CC1,794,160.0,13.272544199960343,013-014,10.2495176706716,4.0,2.0,160,14211,0.0,0.0,0.6206896551724138,0.20077437294277956,0.30723990193960915,1.4865819215774536
O=c1[nH]cccc1Nc1ncc2[nH]c(=O)n(C3CCOCC3)c2n1,97,8.0,6.2486518345140585,006-008,4.9127438903379925,3.0,1.0,22,1288,0.0,0.0,0.6198347107438016,0.11939874113108728,0.21317509398422552,0.04158372804522514
Cn1cc(NS(=O)(=O)C2CC2)c(Nc2ccc(I)cc2F)cc1=O,89,27.0,9.73407942259307,009-011,8.889851094997974,5.0,2.0,27,1714,0.0,0.0,0.5192307692307692,0.24726180096480022,0.23634225849426593,1.1350284814834595
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)CCC2CCC(c3cccnc3)(N(C)C)CC2)c(C)c1,39,16.0,4.549842592906229,004-006,3.381067229358888,5.0,1.0,16,999,0.0,0.0,0.5571428571428572,0.19016342743246972,0.23675551028814779,0.4054773449897766
Cc1cc(C(=O)Nc2cccc(C(=O)c3ccc4c(c3)NC(=O)C4=CNc3ccc(NC(C)CN(C)C)cc3)c2)n(C)n1,14,5.0,1.3335995736037694,001-003,1.3335995736037694,4.0,1.0,5,162,0.0,0.0,0.7225433526011561,0.34447655832108803,0.4329601655639965,1.0322928428649902
COC(=O)c1ccc(Nc2ccccc2)cc1NC(=O)c1ccccc1,11,3.0,4.319615452739455,004-006,3.541750867464147,3.0,1.0,5,268,0.0,0.0,0.5900000000000001,0.21912868224848125,0.1891686986939276,2.990161895751953
Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)NCc1ccccc1,8,4.0,1.20124173307975,001-003,0.7868770295536082,4.0,1.0,4,124,0.0,0.0,0.7058823529411764,0.18648784250183414,0.3615042203564445,0.28956252336502075
O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,9,4.0,1.6467192941667392,001-003,1.6467192941667392,4.0,1.0,5,383,0.0,0.0,0.5987261146496815,0.2043583805136553,0.319525736879374,0.35457760095596313
O=c1c2cc(Cl)ccc2nc(CSc2ncnc3[nH]cnc23)n1-c1ccccc1Cl,5,2.0,0.4615117987017906,000-001,0.4615117987017906,2.0,1.0,3,109,0.0,0.0,0.6923076923076923,0.20343938982837306,0.38432886942764377,0.2399013638496399
O=C(Nc1ccc(Cl)cc1)C1CN(C(=O)c2cccc(-c3ccco3)c2)CCN1Cc1ccccc1,41,2.0,8.401981021031055,008-009,6.032858112197802,2.0,1.0,14,858,0.0,0.0,0.7005649717514124,0.32302854793279545,0.36690349410436884,1.9760233163833618
Fc1ccc(-c2nc3nc(N4CCOCC4)ccc3n2-c2ccnc(NC3CCCC3)n2)cc1,27,3.0,3.683871776425832,003-004,3.588469474390261,2.0,1.0,11,675,0.0,0.0,0.5686274509803921,0.1782314963383882,0.2532077301071647,1.2263816595077515
CCOP(=O)(CCCn1c(=O)c(C(=O)NCCOC)c(O)c2ncc(Cc3ccc(F)cc3)cc21)OCC,85,18.0,5.900832839002804,004-006,5.766167697358629,4.0,1.0,19,854,0.0,0.0,0.6821192052980132,0.2524472765838677,0.367258622386773,0.2656879425048828
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(c3cc(F)c(B(O)O)c(F)c3)S(C)(=O)=O)c(C3CC3)cc12,9,3.0,5.326318670565556,004-006,2.1459193689789826,3.0,1.0,5,216,0.0,0.0,0.3529411764705882,0.08324476923318569,0.07089089118309999,1.5212401151657104
CC(C)COc1ncc(OCc2cc(F)c(C(=O)O)cc2F)cc1Cl,7,4.0,2.7087686879111272,001-003,2.439668770013606,4.0,1.0,4,190,0.0,0.0,0.6413043478260869,0.19332241929682437,0.1855608318464983,1.5718525648117065
Cc1cc(C(N)=O)c(NC(C)C)cc1C(=O)O,43,15.0,7.603924387061691,006-008,5.063511380214891,4.0,1.0,15,1323,0.0,0.0,0.6799999999999999,0.2731265317916789,0.2768432611641026,1.4924864768981934
CCCCOC(=O)COc1ccc(C(=O)Nc2ccccc2Sc2ccccc2-c2nnn[nH]2)cc1,9,3.0,3.081948397527193,003-004,2.660083234818225,3.0,1.0,4,355,0.0,0.0,0.6214285714285714,0.23719798148588378,0.27723377327920384,0.4680842459201813
CC1(N)CCN(c2cccc3c2OCCO3)CC1,59,15.0,6.6225332642184345,006-008,5.122569755955725,3.0,1.0,23,1488,0.0,0.0,0.3950617283950617,0.2083330387762924,0.21126260565904076,0.7493244409561157
NC(=O)c1cnc(N2CC(OCc3ccccc3C(F)(F)F)C2)s1,29,6.0,5.324942903192589,004-006,4.038535185883423,4.0,1.0,9,545,0.0,0.0,0.6436781609195402,0.20668297452053452,0.3500817589162212,1.3938897848129272
FC(F)(F)c1nc2cc(Cl)c(-c3ccc(Cl)cc3C(F)(F)F)cc2[nH]1,17,2.0,3.338130889108554,003-004,2.312601123634495,2.0,1.0,9,827,0.0,0.0,0.7173913043478262,0.08743411355030872,0.22176390585830874,2.032228708267212
O=C(N[C@@H](CC1CCCCC1)C(=O)NCCNc1ccc(OC(F)F)cc1)c1ccc(-c2cccc(C(F)(F)F)c2)o1,36,4.0,4.519664520963401,004-006,3.533375464830248,3.0,1.0,8,533,0.0,0.0,0.6645161290322581,0.23710028158559027,0.3717695559100931,0.16285106539726257
CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,7,4.0,1.5781755512102436,001-003,1.3311024619403151,4.0,1.0,4,168,0.0,0.0,0.7159763313609467,0.3718008105372388,0.4745342234894835,1.1488360166549683
CC(C)(O)Cn1c(CONC(=O)C2CC2)nc2c(N)nc3ccccc3c21,9,4.0,3.108962701376976,003-004,2.144168375270622,4.0,1.0,5,261,0.0,0.0,0.5357142857142857,0.1243249231021255,0.46308290454152023,1.1361392736434937
